pm_full,pm_last,household_id,household_position,actual_date,contact_method,owner_full,owner_last
Fundraiser A,A,10748,PR,4/28/2009,E-mail,Other Fundraiser,Other
Fundraiser A,A,10748,PR,12/15/2008,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,SP,12/15/2008,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,PR,12/12/2008,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,PR,4/9/2008,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,PR,4/8/2008,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,PR,4/1/2008,Phone Call,Other Fundraiser,Other
Fundraiser A,A,10748,PR,5/5/2007,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,SP,5/5/2007,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,PR,12/19/2006,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,PR,12/18/2006,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,PR,11/29/2006,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,SP,11/29/2006,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,PR,10/30/2006,Personal Visit,Other Fundraiser,Other
Fundraiser A,A,10748,PR,9/21/2006,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,PR,8/15/2006,Phone Call,Other Fundraiser,Other
Fundraiser A,A,10748,PR,7/6/2006,Phone Call,Other Fundraiser,Other
Fundraiser A,A,10748,PR,7/23/2005,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,PR,8/2/2004,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,PR,11/5/2002,Mail,Other Fundraiser,Other
Fundraiser A,A,10748,PR,2/7/2002,Mail,Other Fundraiser,Other
Fundraiser E,E,10749,PR,4/8/2019,E-mail,Fundraiser E,E
Fundraiser E,E,10749,PR,2/12/2019,Invitation,Fundraiser F,F
Fundraiser E,E,10749,PR,9/11/2017,Mail,Other Fundraiser,Other
Fundraiser E,E,10749,SP,9/11/2017,Mail,Other Fundraiser,Other
Fundraiser E,E,10749,SP,12/17/2015,Personal Visit,Other Fundraiser,Other
Fundraiser E,E,10749,PR,12/16/2015,Personal Visit,Other Fundraiser,Other
Fundraiser E,E,10749,SP,3/12/2015,Personal Visit,Other Fundraiser,Other
Fundraiser E,E,10749,SP,1/15/2014,Campus Visit,Other Fundraiser,Other
Fundraiser E,E,10749,SP,8/29/2013,Campus Visit,Other Fundraiser,Other
Fundraiser E,E,10749,PR,6/1/2013,E-mail,Other Fundraiser,Other
Fundraiser E,E,10749,PR,5/31/2013,Mail,Other Fundraiser,Other
Fundraiser E,E,10749,PR,12/14/2007,Mail,Other Fundraiser,Other
Fundraiser E,E,10749,SP,12/14/2007,Mail,Other Fundraiser,Other
Fundraiser E,E,10749,PR,6/1/2004,Action,Other Fundraiser,Other
Fundraiser E,E,10749,SP,6/1/2004,Action,Other Fundraiser,Other
Fundraiser H,H,10750,PR,11/25/2019,Mail,Fundraiser G,G
Fundraiser H,H,10750,PR,2/2/2019,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,1/30/2019,Personal Visit,Fundraiser F,F
Fundraiser H,H,10750,SP,1/30/2019,Personal Visit,Fundraiser F,F
Fundraiser H,H,10750,PR,10/4/2017,SMU Event,Other Fundraiser,Other
Fundraiser H,H,10750,SP,10/4/2017,SMU Event,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/11/2017,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,9/11/2017,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/29/2016,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,8/30/2016,Personal Visit,Fundraiser H,H
Fundraiser H,H,10750,SP,4/1/2015,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/30/2014,Personal Visit,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/24/2014,Event,Other Fundraiser,Other
Fundraiser H,H,10750,SP,9/24/2014,Event,Other Fundraiser,Other
Fundraiser H,H,10750,PR,8/26/2014,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,4/4/2014,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,4/4/2014,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/16/2013,Internal Meeting,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/12/2013,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/12/2013,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/3/2013,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,11/26/2013,Phone Call,Fundraiser H,H
Fundraiser H,H,10750,PR,11/22/2013,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,11/22/2013,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,10/7/2013,Phone Call,Fundraiser H,H
Fundraiser H,H,10750,PR,6/1/2013,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,5/31/2013,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,11/15/2012,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,11/15/2012,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,8/29/2012,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,8/29/2012,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,6/1/2012,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,6/1/2012,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,2/24/2012,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,2/24/2012,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,10/15/2011,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,10/15/2011,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/27/2011,Phone Call,Fundraiser H,H
Fundraiser H,H,10750,PR,8/1/2011,Personal Visit,Fundraiser H,H
Fundraiser H,H,10750,PR,6/1/2011,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,5/9/2011,Personal Visit,Fundraiser H,H
Fundraiser H,H,10750,PR,11/15/2010,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,11/15/2010,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,1/14/2010,Personal Visit,Fundraiser H,H
Fundraiser H,H,10750,PR,11/5/2009,Endowment Report,Other Fundraiser,Other
Fundraiser H,H,10750,PR,8/25/2009,Committee/Board Meeting,Other Fundraiser,Other
Fundraiser H,H,10750,PR,8/20/2009,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,6/5/2009,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,6/5/2009,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,5/6/2009,Personal Visit,Fundraiser H,H
Fundraiser H,H,10750,PR,5/5/2009,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,4/28/2009,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,4/22/2009,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,4/22/2009,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,2/9/2009,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,1/29/2009,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,1/29/2009,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,1/8/2009,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/19/2008,Endowment Report,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/15/2008,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/12/2008,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,2/29/2008,Action,Other Fundraiser,Other
Fundraiser H,H,10750,PR,2/21/2008,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,2/21/2008,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,2/7/2008,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,1/16/2008,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,1/16/2008,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,7/16/2007,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10750,PR,6/26/2007,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10750,PR,4/24/2007,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,4/24/2007,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,4/23/2007,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,4/23/2007,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,4/17/2007,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,4/17/2007,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,4/13/2007,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,4/13/2007,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,4/12/2007,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,4/11/2007,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,4/11/2007,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,3/28/2007,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,3/21/2007,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,3/21/2007,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,2/26/2007,Personal Visit,Other Fundraiser,Other
Fundraiser H,H,10750,PR,2/2/2007,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/22/2006,Action,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/15/2006,Action,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/15/2006,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10750,SP,12/15/2006,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/12/2006,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,12/12/2006,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/7/2006,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,12/7/2006,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,11/29/2006,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,11/29/2006,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,10/4/2006,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,10/4/2006,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/26/2006,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,9/26/2006,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/16/2006,Event,Other Fundraiser,Other
Fundraiser H,H,10750,SP,9/16/2006,Event,Other Fundraiser,Other
Fundraiser H,H,10750,PR,7/14/2006,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,7/14/2006,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,7/10/2006,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,7/10/2006,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,6/13/2006,Personal Visit,Other Fundraiser,Other
Fundraiser H,H,10750,SP,3/31/2006,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,3/9/2006,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,1/31/2006,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,1/31/2006,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/31/2005,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,12/31/2005,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/8/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,12/8/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/1/2005,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,12/1/2005,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,11/23/2005,Endowment Report,Other Fundraiser,Other
Fundraiser H,H,10750,PR,11/1/2005,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,11/1/2005,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,10/25/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,10/25/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,10/21/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,10/12/2005,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,10/12/2005,E-mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,10/11/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,10/11/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/27/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,9/27/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/24/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/24/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,9/24/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,9/24/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/23/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,9/23/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/2/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,9/2/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,7/29/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,6/15/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,6/15/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,5/5/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,5/5/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,4/22/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,4/22/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,4/13/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,4/4/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,3/2/2005,Action,Other Fundraiser,Other
Fundraiser H,H,10750,PR,2/9/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,2/9/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,2/4/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,2/4/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,2/2/2005,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/16/2004,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,12/16/2004,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/6/2004,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10750,SP,12/6/2004,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10750,PR,11/6/2004,Action,Other Fundraiser,Other
Fundraiser H,H,10750,PR,10/22/2004,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,10/22/2004,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/25/2004,"Visit, No Contact Report",Other Fundraiser,Other
Fundraiser H,H,10750,SP,9/25/2004,"Visit, No Contact Report",Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/24/2004,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,9/24/2004,"Visit, No Contact Report",Other Fundraiser,Other
Fundraiser H,H,10750,SP,9/24/2004,"Visit, No Contact Report",Other Fundraiser,Other
Fundraiser H,H,10750,PR,8/27/2004,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,8/27/2004,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10750,SP,8/27/2004,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,8/27/2004,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10750,PR,8/16/2004,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10750,PR,8/12/2004,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,8/12/2004,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,7/13/2004,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,7/1/2004,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10750,PR,6/25/2004,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,SP,6/25/2004,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,2/18/2004,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10750,PR,1/28/2004,Action,Other Fundraiser,Other
Fundraiser H,H,10750,SP,1/28/2004,Action,Other Fundraiser,Other
Fundraiser H,H,10750,PR,10/4/2003,Action,Other Fundraiser,Other
Fundraiser H,H,10750,SP,10/4/2003,Action,Other Fundraiser,Other
Fundraiser H,H,10750,PR,6/12/2001,Personal Visit,Other Fundraiser,Other
Fundraiser H,H,10750,PR,5/8/2001,Personal Visit,Other Fundraiser,Other
Fundraiser H,H,10750,PR,4/30/2001,Personal Visit,Other Fundraiser,Other
Fundraiser H,H,10750,PR,5/5/1999,Personal Visit,Other Fundraiser,Other
Fundraiser H,H,10750,PR,2/12/1999,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10750,PR,7/2/1998,Action,Other Fundraiser,Other
Fundraiser H,H,10750,PR,12/3/1997,Mail,Other Fundraiser,Other
Fundraiser H,H,10750,PR,8/27/1997,Phone Call,Other Fundraiser,Other
Fundraiser H,H,10750,PR,,Personal Visit,Other Fundraiser,Other
Fundraiser H,H,10750,PR,,Phone Call,Fundraiser H,H
Fundraiser G,G,10751,PR,11/25/2019,Mail,Fundraiser G,G
Fundraiser G,G,10751,PR,5/21/2019,Mail,Fundraiser G,G
Fundraiser G,G,10751,PR,12/6/2017,E-mail,Other Fundraiser,Other
Fundraiser G,G,10751,PR,11/14/2017,E-mail,Other Fundraiser,Other
Fundraiser G,G,10751,PR,6/1/2013,E-mail,Other Fundraiser,Other
Fundraiser G,G,10751,PR,5/31/2013,Mail,Other Fundraiser,Other
Fundraiser G,G,10751,PR,11/26/2012,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10751,PR,1/26/2012,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10751,PR,10/4/2011,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10751,PR,8/20/2009,E-mail,Other Fundraiser,Other
Fundraiser G,G,10751,PR,7/29/2005,Mail,Other Fundraiser,Other
Fundraiser C,C,10752,PR,11/25/2019,Mail,Fundraiser C,C
Fundraiser C,C,10752,SP,11/25/2019,Mail,Fundraiser C,C
Fundraiser C,C,10752,PR,5/31/2019,E-mail,Fundraiser C,C
Fundraiser C,C,10752,PR,4/23/2019,Committee/Board Meeting,Other Fundraiser,Other
Fundraiser C,C,10752,SP,3/21/2019,Task,Other Fundraiser,Other
Fundraiser C,C,10752,PR,3/4/2019,Internal Meeting,Other Fundraiser,Other
Fundraiser C,C,10752,PR,1/18/2019,Mail,Other Fundraiser,Other
Fundraiser C,C,10752,PR,1/4/2019,E-mail,Other Fundraiser,Other
Fundraiser C,C,10752,PR,11/26/2018,Mail,Other Fundraiser,Other
Fundraiser C,C,10752,PR,11/19/2018,Mail,Other Fundraiser,Other
Fundraiser C,C,10752,PR,10/30/2018,Committee/Board Meeting,Other Fundraiser,Other
Fundraiser C,C,10752,PR,9/7/2018,Invitation,Other Fundraiser,Other
Fundraiser C,C,10752,PR,3/7/2018,,Other Fundraiser,Other
Fundraiser C,C,10752,PR,2/19/2018,Committee/Board Meeting,Other Fundraiser,Other
Fundraiser C,C,10752,PR,1/23/2018,Committee/Board Meeting,Other Fundraiser,Other
Fundraiser C,C,10752,PR,1/8/2018,,Other Fundraiser,Other
Fundraiser C,C,10752,PR,11/13/2017,Event,Other Fundraiser,Other
Fundraiser C,C,10752,PR,10/16/2017,Committee/Board Meeting,Other Fundraiser,Other
Fundraiser C,C,10752,PR,10/3/2017,Committee/Board Meeting,Other Fundraiser,Other
Fundraiser C,C,10752,PR,10/3/2017,Committee/Board Meeting,Other Fundraiser,Other
Fundraiser C,C,10752,SP,10/3/2017,Committee/Board Meeting,Other Fundraiser,Other
Fundraiser C,C,10752,PR,9/13/2017,Committee/Board Meeting,Other Fundraiser,Other
Fundraiser C,C,10752,PR,8/27/2013,Personal Visit,Other Fundraiser,Other
Fundraiser C,C,10752,PR,4/30/2013,Personal Visit,Other Fundraiser,Other
Fundraiser C,C,10752,PR,10/31/2012,Campus Visit,Other Fundraiser,Other
Fundraiser C,C,10752,PR,10/9/2012,Campus Visit,Other Fundraiser,Other
Fundraiser C,C,10752,PR,3/1/2012,Event,Other Fundraiser,Other
Fundraiser C,C,10752,SP,3/1/2012,Event,Other Fundraiser,Other
Fundraiser C,C,10752,PR,12/12/2008,Mail,Other Fundraiser,Other
Fundraiser C,C,10752,PR,12/12/2006,Mail,Other Fundraiser,Other
Fundraiser A,A,10753,PR,11/17/2017,Personal Visit,Fundraiser A,A
Fundraiser A,A,10753,PR,11/15/2017,Phone Call,Other Fundraiser,Other
Fundraiser A,A,10753,PR,2/15/2012,Phone Call,Other Fundraiser,Other
Fundraiser G,G,10754,PR,11/25/2019,Mail,Fundraiser G,G
Fundraiser G,G,10754,PR,8/26/2019,E-mail,Fundraiser G,G
Fundraiser G,G,10754,PR,8/26/2019,E-mail,Fundraiser G,G
Fundraiser G,G,10754,SP,8/15/2019,Mail,Fundraiser G,G
Fundraiser G,G,10754,PR,6/14/2019,Mail,Fundraiser G,G
Fundraiser G,G,10754,PR,5/21/2019,Mail,Fundraiser G,G
Fundraiser G,G,10754,PR,10/3/2017,E-mail,Fundraiser G,G
Fundraiser G,G,10754,PR,9/11/2017,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,SP,9/11/2017,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,11/8/2016,E-mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,11/8/2016,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10754,PR,8/23/2013,Task,Other Fundraiser,Other
Fundraiser G,G,10754,PR,6/1/2013,E-mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,5/31/2013,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,9/24/2012,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10754,PR,8/29/2012,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,SP,8/29/2012,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,6/1/2011,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,12/31/2009,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,8/20/2009,E-mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,8/20/2009,E-mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,12/12/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,1/31/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,1/4/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,SP,1/4/2008,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,6/15/2007,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,5/11/2007,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,11/28/2006,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,12/20/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,11/18/2005,Personal Visit,Other Fundraiser,Other
Fundraiser G,G,10754,PR,7/29/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,7/29/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,PR,6/9/2005,Action,Other Fundraiser,Other
Fundraiser G,G,10754,PR,4/15/2005,"Visit, No Contact Report",Other Fundraiser,Other
Fundraiser G,G,10754,PR,2/9/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10754,SP,2/9/2005,Mail,Other Fundraiser,Other
Fundraiser G,G,10755,PR,11/25/2019,Mail,Fundraiser G,G
Fundraiser G,G,10755,SP,11/22/2019,Mail,Fundraiser G,G
Fundraiser G,G,10755,PR,4/13/2018,Phone Call,Other Fundraiser,Other
Fundraiser B,B,10756,PR,12/9/2019,,Other Fundraiser,Other
Fundraiser B,B,10756,PR,12/9/2019,Committee/Board Meeting,Fundraiser B,B
Fundraiser B,B,10756,PR,10/16/2019,Personal Visit,Fundraiser B,B
Fundraiser B,B,10756,PR,2/25/2019,E-mail,Fundraiser B,B
Fundraiser B,B,10756,PR,2/2/2019,Mail,Other Fundraiser,Other
Fundraiser B,B,10756,PR,12/21/2018,Mail,Fundraiser B,B
Fundraiser B,B,10756,PR,11/8/2018,E-mail,Fundraiser B,B
Fundraiser B,B,10756,PR,2/27/2018,Mail,Other Fundraiser,Other
Fundraiser B,B,10756,PR,2/20/2018,Personal Visit,Fundraiser B,B
Fundraiser B,B,10756,PR,2/19/2018,Internal Meeting,Other Fundraiser,Other
Fundraiser B,B,10756,PR,2/15/2018,Personal Visit,Fundraiser B,B
Fundraiser B,B,10756,PR,12/18/2017,Mail,Other Fundraiser,Other
Fundraiser B,B,10756,SP,12/18/2017,Mail,Other Fundraiser,Other
Fundraiser B,B,10756,PR,12/13/2017,E-mail,Other Fundraiser,Other
Fundraiser B,B,10756,PR,11/22/2017,Internal Meeting,Other Fundraiser,Other
Fundraiser B,B,10756,PR,11/15/2017,E-mail,Other Fundraiser,Other
Fundraiser B,B,10756,PR,11/13/2017,Event,Other Fundraiser,Other
Fundraiser B,B,10756,PR,10/23/2017,Internal Meeting,Other Fundraiser,Other
Fundraiser B,B,10756,PR,10/23/2017,Internal Meeting,Other Fundraiser,Other
Fundraiser B,B,10756,PR,10/23/2017,Mail,Fundraiser B,B
Fundraiser B,B,10756,PR,10/19/2017,Mail,Fundraiser B,B
Fundraiser B,B,10756,SP,8/8/2017,Mail,Other Fundraiser,Other
Fundraiser B,B,10756,PR,5/22/2017,E-mail,Other Fundraiser,Other
Fundraiser B,B,10756,PR,11/14/2016,Mail,Other Fundraiser,Other
Fundraiser B,B,10756,PR,9/8/2016,E-mail,Other Fundraiser,Other
Fundraiser B,B,10756,SP,8/23/2016,Mail,Other Fundraiser,Other
Fundraiser B,B,10756,PR,2/28/2016,Personal Visit,Fundraiser B,B
Fundraiser B,B,10756,PR,12/2/2015,Personal Visit,Fundraiser B,B
Fundraiser B,B,10756,PR,4/20/2015,Invitation,Other Fundraiser,Other
Fundraiser B,B,10756,PR,4/20/2015,Invitation,Other Fundraiser,Other
Fundraiser B,B,10756,PR,11/25/2014,E-mail,Other Fundraiser,Other
Fundraiser B,B,10756,PR,2/17/2014,Personal Visit,Fundraiser B,B
